Start,End,Date Time,Language,Survey Location,Include National,Community,Rurality,Gender,Organization,Position,Number of Org,Type. Human Rights,Type. Sexual and Gender Based Violence,Type.Health and Reproductive Rights,Type.Land,Type.Economic and Financial Services,Type.Agriculture,Type.Education,Type.Local Community Participation,Type.Other,Type.NA,Type.Describe Other,"Org Men, Women, or Both",WInfo.To be Treated Equally with All Others,Winfo.To be Free from Violence,WInfo.To be able to Join Groups,Winfo.Right to go Court if any Rights are Violated,Winfo.Right to Education,Winfo.Right_ to Own Property,Winfo.Right to Information,Winfo.Right to Work under Reasonable Hours,Info.National Government Office,Info.Local Government Office,Info.Local/Community NGOs,Info.Educational Institutions,Info.Places of Worship/Religious,Info.Traditional Leaders,Info.Village Elders,Info.Husband,Info.Other Family Members,Info.Friends,Info.Radio,Info.Television,Info.Newspaper,Info.Town Crier,Info.Internet/Cell Phone,Info.Other,Info.OtherExplain,"Seminal:Same F,E,RoS as men?",Seminal.Explain,WI.Women Interested in Info,WI.If not why,WI.National Gov Important,WI.Nat If not why,WI.Local Gov Important,WI.Local If not why,Issue.Don't Know Where to Ask,Issue. Fear of Asking,Issue.Domestic Duties,Issue.Getting to Public Offices (Distance),Issue.Family Nonsupportive,Issue.Confidence,Issue.Mindset of Gov Offical,Issue.Illiteracy,Issue.Women Ignored in Public,Issue.Language,Issue.Culturally Not Allowed,Issue.Safety Concerns,Issue.Information not Important to Women,Issue.Women Not Allowed in Public,Issue.Other,Barrier 1,Original Barrier 1,Barrier 2,Original Barrier 2,Barrier 3,Original Barrier 3,Possible Solutions,How Important.Rights,Rights.Freedom from Violence,Rights./Property Ownership/Land Rights,Rights.How the Justice System Works,Rights.Labor Law/Rights,Rights.Public Participation,Rights.Education,Rights.Marital.Family Rights,Rights.Health and Reproductive Rights,Rights.Freedom of Expression,Rights.Right to Information,Rights.Social Services,Rights.Anti-Discrimination,Rights.Please Explain,How important.Econ,Econ.Access to Banks,Econ.Vocational Training,Econ.Technology Training,Econ.Educational Opportunities,Econ.Job Opportunities,Econ.Land/Property Ownership,Econ.Scholarships,Econ.How to Start a Buisness,Econ.How to Get a Trade License,Econ.Social Development Funds,Econ.Please Explain,Original Most Important Info,Most Important Info,Original Second Important Info,Second Important Info,Original Third Important Info,Third Important Info,Tried.Have Tried to Get Info,Tried.Info Being Sought,Tried.Information Received,Tried.Recieved Ease,Heard of FOI,How Familiar with FOI Law,Anything Else,Enumerator Notes,Other Thoughts,_id,_submission_time,_date_modified
2023-02-08T11:02:09.532Z,2023-02-12T11:15:16.468Z,2023-02-08T09:37:00.000Z,Krio,Bo,1,Bandajuma,Rural,Male,Bandajuma,Councilor,2000_5000,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,n/a,Both,Somewhat,Somewhat,Very,Very,Very,Very,Very,Very,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,The Councilor,Yes,At any time there is a public information women easily get those information. Secondly any time they wants information they can easily get it.,Yes,n/a,Yes,n/a,Yes,n/a,Not a Barrier,Small Barrier,Large Barrier,Large Barrier,Small Barrier,Small Barrier,Small Barrier,Large Barrier,Don't Know,Small Barrier,Small Barrier,Small Barrier,Small Barrier,Large Barrier,None,Domestic Duties,Domestic Duties is a serious barrier that limit women to go out to access information. ,Illiteracy,Illiteracy is another barrier that affect women ,Getting to Public Offices (Distance),"Mobility cost, Distance and safety are serious barrier that affect women in accessing information. ",More education opportunities for women and government to establish adult learning centers for rural women. ,Very Important,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Women social protection is very key,Very Important,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,Access to loans will help to support their husbands and be self relient,Bank Loan and micro credits,Access to Banks,Small Business Enterprise will help to empower women economically ,How to Start a Buisness,Educational opportunities,Education,Myself,I want to know more about the devolution of estate.,Yes,Very Easy,yes,Familiar,"There is need to do more sensitization on the Access to information Acts
",n/a,n/a,109207313,2023-02-12T11:15:35,2023-02-12T11:15:35
2023-02-10T10:21:22.873Z,2023-02-12T11:17:16.989Z,2023-02-11T13:31:00.000Z,Krio,Bo,1,Gerihun,Rural,Female,Gerihun,Mammy Queen,5000,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,Advocate against the initation of children into  FGM.,Women,Very,Very,Very,Very,Very,Very,Very,Very,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,n/a,Yes,Women have right to access information just like men because in our community women are given the community opportunity to access information,Yes,n/a,Yes,n/a,Yes,n/a,Small Barrier,Small Barrier,Large Barrier,Large Barrier,Don't Know,Large Barrier,Not a Barrier,Large Barrier,Not a Barrier,Small Barrier,Large Barrier,Not a Barrier,Not a Barrier,Not a Barrier,None,Illiteracy,Illiteracy is a barrier because some women feel inferior to ask questions because they are literate.,Confidence,Lack of Confidence/ self esteem,Fear of Asking,Fear of asking,Increase more public education for women participation,Important,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,The highlighted will be valuable for the protection and promotion of women's rights.,Important,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,It will help the women to be economically empowered.,Banks and Loans,Access to Banks,Educational opportunities,Education,Government and NGO's to support Small Medium Enterprise,How to Start a Buisness,I Don't Know Anybody,n/a,n/a,n/a,yes,Not Familiar,No,n/a,http://classic.ona.io/api/v1/files/31707419?filename=michaelbaldassaro/attachments/720081_ajTs6aMLWorCFeFPANFNYZ/1676198730561.m4a,109207368,2023-02-12T11:17:28,2023-02-12T11:17:28
2023-02-09T09:43:59.112Z,2023-02-12T11:19:27.394Z,2023-02-10T09:35:00.000Z,Krio,Bo,1,Gerihun,Rural,Male,Gerihun,Principle,500_2000,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,n/a,Both,Very,Very,Very,Not at all,Very,Somewhat,Somewhat,Very,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,n/a,No,"Women feel shy to in for this information, Most times they think of their position been inferior so they don't even approach, perhaps meeting the section chief or someone in higher position women feel shy to go their directly. The men go in for information more than women do.",Yes,n/a,Yes,n/a,Yes,n/a,Large Barrier,Large Barrier,Large Barrier,Large Barrier,Small Barrier,Large Barrier,Small Barrier,Large Barrier,Not a Barrier,Don't Know,Small Barrier,Small Barrier,Small Barrier,Not a Barrier,"Cultural Sensitivity of thinking that women's should not lead into things that Men should do only.

Large barrier",Culturally Not Allowed,Culture,Fear of Asking,Fear of Asking,Illiteracy,Illiteracy,"Sensitization and education through Media engagement, community engagement.",Very Important,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Right to property: traditional it has been prevalent at the rural areas that immediately after the death of the father the property is is own by the male children rather than female. There for the education is very important.,Very Important,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,"Access to the Bank, Educational opportunities: this is very necessary for the community to develop economically through empowerment of women to enhance transformation to achieve greater economic empowerment.","Access to Bank,",Access to Banks,Educational opportunities,Education,Scholarship,Scholarships,A Woman I Know,The women asked question to the police in respect of why they refuse Bail for her husband  and the police mentioned to that she didn't have the right to ask her,No,n/a,yes,Somewhat Familiar,It's is very necessary for them or everybody to have access to information as their social right and Justice system is embedded on their rights to access information,"Base on the interview I realized that, he brings out key area of reality on the interview.",http://classic.ona.io/api/v1/files/31707426?filename=michaelbaldassaro/attachments/720081_ajTs6aMLWorCFeFPANFNYZ/1676125296153.m4a,109207419,2023-02-12T11:19:36,2023-02-12T11:19:36
2023-02-09T09:21:27.773+00:00,2023-05-23T08:19:55.126-04:00,2023-02-09T04:26:00-05:00,Krio,Bo,1,Gerihun,Rural,Female,Gerihun,Youth leader for women,100,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,Children affairs,Women,Very,Not at all,Very,Somewhat,Very,Very,Very,Very,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,n/a,Yes,The women's group I work with received any information they request,Yes,n/a,Yes,n/a,Yes,n/a,Small Barrier,Large Barrier,Large Barrier,Large Barrier,Not a Barrier,Small Barrier,Large Barrier,Large Barrier,Large Barrier,Large Barrier,Large Barrier,Not a Barrier,Not a Barrier,Not a Barrier,n/a,Fear of Asking,Fear of asking/fear reprisal,Illiteracy,Illiteracy is another challenge that limit women access to information,Language,Language is a barrier,Increase public Education and sensitization,Very Important,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,It's literally our right to get information from this various aspects it will help us to promote our rights,Very Important,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,If women work in all the started point or getting information about them it will create great economic empowerment for women,Access to bank or loans or credits,Access to Banks,Job opportunities,Job Opportunities,Educational opportunity,Education,I Don't Know Anybody,n/a,n/a,n/a,no,n/a,"Access to information is our right, we want information to be given right to our door steps. At all times we should received information about things happening within or outside this community",n/a,n/a,109207495,2023-02-12T11:25:23,2023-05-23T12:20:42
2023-02-10T10:46:54.109Z,2023-02-12T11:33:46.638Z,2023-02-11T13:52:00.000Z,Mende,Bo,1,Gerihun,Rural,Female,Gerihun,Chairlady for market,51_100,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,n/a,Women,Very,Very,Very,Very,Very,Very,Very,Very,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,n/a,Yes,We get information from the heads and cascade it downwards,Yes,n/a,Yes,n/a,Yes,n/a,Not a Barrier,Small Barrier,Large Barrier,Large Barrier,Not a Barrier,Large Barrier,Large Barrier,Large Barrier,Not a Barrier,Large Barrier,Small Barrier,Small Barrier,Not a Barrier,Not a Barrier,n/a,Illiteracy,Illiteracy,Language,Language is the second barrier that affect women access to information,Confidence,Confidence to ask government information,More sensitization and life skills for women,Important,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,It clear that women can do whatever men do. Therefore it is our right to own land and property and to have the right to justice and how it works and have a right to public participation and decision making.,Important,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,"The information in respect of Access to loans, property ownership and social development fund is very necessary for us",Access to loans/credits/Bank,Access to Banks,Property ownership,Property Ownership/Land Rights,Social Development fund,Social Development Funds,I Don't Know Anybody,n/a,n/a,n/a,no,n/a,None,n/a,n/a,109207603,2023-02-12T11:33:55,2023-02-12T11:33:55
2023-02-09T09:20:19.180Z,2023-02-12T11:59:14.929Z,2023-02-12T14:40:00.000Z,Krio,Bo,1,Gerihun,Rural,Male,New Harvest Ministries,Pastor,100,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Spiritual,Both,Very,Very,Very,Very,Very,Very,Very,Very,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Whatsapp and Facebook,No,Many a times women are not interested in public information,Yes,n/a,Yes,n/a,Yes,n/a,Small Barrier,Large Barrier,Small Barrier,Small Barrier,Small Barrier,Large Barrier,Small Barrier,Large Barrier,Not a Barrier,Small Barrier,Small Barrier,Small Barrier,Not a Barrier,Not a Barrier,None,Domestic Duties,Domestic Duties,Illiteracy,Illiteracy,Confidence,Confidence to ask questions,Life skills training and workshops,Very Important,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,They are valuable for promoting and protecting the right of women.,Very Important,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,They are important for the economic empowerment of women,Educational opportunities and micro center for women,Education,Bank Loans,Access to Banks,How to start small Business Enterprise,How to Start a Buisness,I Don't Know Anybody,n/a,n/a,n/a,yes,Not Familiar,No,n/a,n/a,109208293,2023-02-12T11:59:25,2023-02-12T11:59:25
2023-02-13T11:32:37.701Z,2023-02-13T11:50:59.212Z,2023-02-13T11:52:00.000Z,Krio,Bo,1,Bo Town,Urban,Male,Kiss 104. FM,General Manager ,2000_5000,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,Environment ,Both,Very,Very,Very,Very,Very,Very,Very,Very,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,Social media,No,"In our setting everything is about me, that is why we pushing for the 30% for women ",Yes,n/a,Yes,n/a,Yes,n/a,Small Barrier,Small Barrier,Not a Barrier,Not a Barrier,Small Barrier,Small Barrier,Large Barrier,Large Barrier,Small Barrier,Large Barrier,Large Barrier,Small Barrier,Large Barrier,Small Barrier,None,Illiteracy,Illiteracy ,Confidence,Lack of confidence and low self-esteem ,Fear of Asking,Fear for reprisal ,Women should should get more information ,Very Important,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,It will help them in their promotion and protection of their rights,Very Important,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,The needs to be educated on all of the highlighted issues. ,Educational opportunities ,Education,Loans and credits ,Access to Banks,To start small Business ,How to Start a Buisness,I Don't Know Anybody,n/a,n/a,n/a,yes,Familiar,Women free access to information ,n/a,n/a,109246074,2023-02-13T14:27:22,2023-02-13T14:27:22
2023-02-13T18:01:46.686Z,2023-02-13T18:43:38.680Z,2023-02-13T18:02:00.000Z,Mende,Kallahun,1,Kissy town,Rural,Female,Kissy town community ,Tribal head mende,500_2000,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,n/a,Both,Somewhat,Somewhat,Very,Somewhat,Very,Very,Somewhat,Not at all,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,n/a,Yes,n/a,Yes,n/a,Yes,n/a,Yes,n/a,Not a Barrier,Not a Barrier,Not a Barrier,Large Barrier,Small Barrier,Large Barrier,Large Barrier,Large Barrier,Not a Barrier,Large Barrier,Large Barrier,Large Barrier,Small Barrier,Small Barrier,None ,Illiteracy,Illiteracy ,Mindset of Gov Offical,Mindset of government official ,Getting to Public Offices (Distance),Getting to public office ,"1Government to help and empower women to educate 
2Husband to support 
3Goverment to be discussing to get asses to information ",Somewhat Important,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,It will help them to get more information ,Important,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,It will help them to be more confidence ,Access to bank loans ,Access to Banks,Vocational training ,Vocational Training,Scholarship ,Scholarships,I Don't Know Anybody,n/a,n/a,n/a,yes,Somewhat Familiar,Women access information is very important and necessary to overcome barrier in the community ,n/a,n/a,109257256,2023-02-13T19:36:49,2023-02-13T19:36:49
2023-02-13T18:53:57.515Z,2023-02-13T20:15:33.975Z,2023-02-13T19:14:00.000Z,Krio,Kallahun,1,Lowa,Rural,Male,Motors Drivers union,Chairman,11_25,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,n/a,Both,Not at all,Not at all,Not at all,Very,Very,Very,Very,Very,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,n/a,No,Women are not confidence of themselves,Yes,n/a,Yes,n/a,Yes,n/a,Large Barrier,Not a Barrier,Large Barrier,Large Barrier,Large Barrier,Large Barrier,Not a Barrier,Large Barrier,Small Barrier,Large Barrier,Small Barrier,Large Barrier,Not a Barrier,Not a Barrier,None,Don't Know Where to Ask,Don't know we're to go to for information,Language,Language,Illiteracy,Illiteracy,"1Government to provide people to interpret into their local language 
2Government should be holding workshop and training for women
3Government should provide training center to empower more women",Very Important,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,It will help them to improve,Very Important,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,It helps them to know about their rights,Skill training,Vocational Training,Access loan,Access to Banks,Job employment,Job Opportunities,I Don't Know Anybody,n/a,n/a,n/a,yes,Not Familiar,None,None,n/a,109258080,2023-02-13T20:15:45,2023-02-13T20:15:45
2023-02-14T08:02:24.293Z,2023-02-14T08:50:52.411Z,2023-02-14T08:04:00.000Z,English,Kallahun,1,Masanta 4,Rural,Male,School,Head Teacher,11_25,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,n/a,Both,Very,Very,Very,Very,Very,Very,Very,Very,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,n/a,No,Because they don't have time for government information,Yes,n/a,Yes,n/a,Yes,n/a,Not a Barrier,Small Barrier,Large Barrier,Small Barrier,Large Barrier,Large Barrier,Small Barrier,Not a Barrier,Not a Barrier,Large Barrier,Not a Barrier,Not a Barrier,Not a Barrier,Not a Barrier,None,Domestic Duties,Domestic duties,Language,Language barrier,Family Nonsupportive,Family not supportive,"1husand to help wife's in house chores
2Government to employ community to pass off the message to the people
3family should be very supportive to each another",Very Important,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,It it important and necessary to be aware and know information,Very Important,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,It helps to improve the woman and development,Educational opportunity,Education,Job opportunities,Job Opportunities,Access to loan,Access to Banks,Myself,Yes,Yes,Very Easy,no,n/a,Women should confident,None,n/a,109273744,2023-02-14T08:51:05,2023-02-14T08:51:05
2023-02-14T09:00:51.486Z,2023-02-14T09:31:03.211Z,2023-02-14T09:02:00.000Z,Krio,Kallahun,1,Masanta section,Rural,Male,Mosque,Imam,100,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,n/a,Both,Very,Very,Very,Very,Very,Very,Very,Very,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,n/a,Yes,Women especially like information  and some goes extra mind of getting it,Yes,n/a,Yes,n/a,Yes,n/a,Large Barrier,Large Barrier,Large Barrier,Large Barrier,Small Barrier,Small Barrier,Small Barrier,Large Barrier,Large Barrier,Large Barrier,Large Barrier,Don't Know,Large Barrier,Not a Barrier,None,Don't Know Where to Ask,Don't know we're to go ask for information,Domestic Duties,Domestic work,Culturally Not Allowed,Culturally not appropriate,"1government should be doing frequently community engagements
2women should learn to get information when necessary and some time ignore house chores
3 government should stop some certain culture that stop women not to assess information",Somewhat Important,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,It helps them to know how valved are they in the community,Important,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,It impoves women empowerment,Social development fund,Social Development Funds,Educational opportunity,Education,Job opportunities,Job Opportunities,I Don't Know Anybody,n/a,n/a,n/a,no,n/a,Women should be encouraged to access information,None,n/a,109276079,2023-02-14T09:31:13,2023-02-14T09:31:13
2023-02-14T09:52:52.460Z,2023-02-14T10:19:21.871Z,2023-02-14T09:54:00.000Z,Krio,Kallahun,1,Kongonanie,Rural,Male,Church,Pastor,51_100,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,n/a,Both,Very,Very,Very,Very,Very,Somewhat,Very,Very,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,n/a,Yes,Because women are more familiar with people,Yes,n/a,Yes,n/a,Yes,n/a,Small Barrier,Small Barrier,Small Barrier,Small Barrier,Small Barrier,Small Barrier,Small Barrier,Large Barrier,Small Barrier,Small Barrier,Small Barrier,Large Barrier,Large Barrier,Large Barrier,None,Women Not Allowed in Public,Women not allow in public building,Information not Important to Women,Information not seen as important,Safety Concerns,Safety concerns,"1government should be visiting some certain institution which descriminate women 
2government should be talking to women to know the importance of this information
3Government should punished men who more less women in the process of getting information",Important,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,When the know and aware of this right the know their do and don't,Very Important,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,Once and empower women is and strong Nation,Scholarship,Scholarships,Access to loan,Access to Banks,Vocational training,Vocational Training,I Don't Know Anybody,n/a,n/a,n/a,no,n/a,None,n/a,n/a,109288134,2023-02-14T13:28:36,2023-02-14T13:28:36
2023-02-14T10:30:21.822Z,2023-02-14T11:23:20.311Z,2023-02-14T10:50:00.000Z,Mende,Kallahun,1,Kongonanie,Rural,Female,Kongonanie community,Bondo intitation sowe,2000_5000,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,n/a,Women,Very,Very,Very,Very,Very,Somewhat,Somewhat,Very,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,n/a,Yes,Because they women are engaging and dealing with different people,Yes,n/a,Yes,n/a,Yes,n/a,Small Barrier,Not a Barrier,Large Barrier,Large Barrier,Small Barrier,Large Barrier,Small Barrier,Large Barrier,Small Barrier,Large Barrier,Small Barrier,Small Barrier,Small Barrier,Small Barrier,None,Domestic Duties,Domestic duties,Getting to Public Offices (Distance),Getting to public,Illiteracy,Illiteracy,"1Government should provide free the care and husband in house chores
2free access to internet for some government information
3Government should provide training center for women",Very Important,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,It helps to promote the right and valves,Important,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,Keeps the daily life of the woman in the community,Access to loan,Access to Banks,Vocational training,Vocational Training,Scholarship,Scholarships,I Don't Know Anybody,n/a,n/a,n/a,yes,Familiar,Every women is important,None,n/a,109288177,2023-02-14T13:29:01,2023-02-14T13:29:01
2023-02-14T12:25:02.804Z,2023-02-14T12:57:16.853Z,2023-02-14T12:26:00.000Z,English,Kallahun,1,Kongonanie section,Rural,Male,School,Principal,100,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,n/a,Both,Very,Somewhat,Somewhat,Very,Very,Very,Very,Very,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,n/a,Yes,Because we put them part of our decision making,Yes,n/a,Yes,n/a,Yes,n/a,Not a Barrier,Not a Barrier,Not a Barrier,Not a Barrier,Large Barrier,Not a Barrier,Not a Barrier,Not a Barrier,Large Barrier,Not a Barrier,Not a Barrier,Not a Barrier,Not a Barrier,Large Barrier,None,Family Nonsupportive,Someone in family not supportive,Women Ignored in Public,Women ignore when goes to public office,Women Not Allowed in Public,Women not allow in public building,"1freedom of expression from family 
2right to women in their own office 
3 putting them in the right direction as men",Very Important,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,With this a nation is built,Very Important,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,The become independent,Scholarship,Scholarships,Access to loan,Access to Banks,Job opportunities,Job Opportunities,I Don't Know Anybody,n/a,n/a,n/a,no,n/a,Women should be community engagements and confident,n/a,n/a,109288187,2023-02-14T13:29:07,2023-02-14T13:29:07
2023-02-14T13:53:26.153Z,2023-02-14T14:22:07.242Z,2023-02-14T13:54:00.000Z,Krio,Kallahun,1,Ngitibu section,Rural,Male,Motorbike union,Chairman,11_25,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,n/a,Both,Very,Very,Very,Very,Very,Very,Very,Very,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,n/a,Yes,Because they go in search of it,Yes,n/a,Yes,n/a,Yes,n/a,Not a Barrier,Not a Barrier,Not a Barrier,Not a Barrier,Not a Barrier,Not a Barrier,Not a Barrier,Not a Barrier,Not a Barrier,Not a Barrier,Not a Barrier,Not a Barrier,Not a Barrier,Not a Barrier,None,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Somewhat Important,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,With those protection they can know their roles,Somewhat Important,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,With those valuable to acheiving greater economic empowerment help the developmental growth of the community,How to get  trade license,How to Get a Trade License,Technology training,Technology Training,Asses bank loans,Access to Banks,I Don't Know Anybody,n/a,n/a,n/a,yes,Somewhat Familiar,Women are our backbone and should be encouraged,In doubtful,n/a,109295782,2023-02-14T15:54:50,2023-02-14T15:54:50
